t,o,h,l,c
2025-12-15 19:00:00+00:00,838528.808999999,840599.1734000001,834024.8861999994,835637.0976000002
2025-12-15 20:00:00+00:00,835634.6658,839240.0782000001,833631.8960000006,838383.4586000001
2025-12-15 21:00:00+00:00,838362.3704,839461.4594000004,835448.6303999999,839169.8892000007
2025-12-15 22:00:00+00:00,839169.8892000007,839533.0826,833473.0404000003,836913.9129999994
2025-12-15 23:00:00+00:00,836918.0353999999,846740.7008000001,835815.0420000001,845822.3276000002
2025-12-16 00:00:00+00:00,845822.316,849792.2085999999,845718.9944000001,849018.0143999993
2025-12-16 01:00:00+00:00,848908.3583999999,848939.0900000001,834112.6668,835132.3904000001
2025-12-16 02:00:00+00:00,835125.2532,837733.4066000002,833830.6838000006,833833.3554000008
2025-12-16 03:00:00+00:00,833833.3554000008,836777.5358000001,831231.4458000012,831824.9482
2025-12-16 04:00:00+00:00,831824.9482,832003.2736,813383.5918000012,814864.8962000001
2025-12-16 05:00:00+00:00,814864.8962,820446.4212,814517.344999999,820442.1634
2025-12-16 06:00:00+00:00,820442.1634,830071.0909999995,820364.8030000003,829849.1631999994
2025-12-16 07:00:00+00:00,829842.3663999994,830326.4262,826301.946,830101.8552000005
2025-12-16 08:00:00+00:00,830101.8552000005,830554.5894000004,827255.1277999999,827601.1551999998
2025-12-16 09:00:00+00:00,827601.2207999998,828850.4654,827501.6247999999,827689.5880000005
2025-12-16 10:00:00+00:00,827689.588,837398.9012000004,827146.7514000003,837398.9012000004
2025-12-16 11:00:00+00:00,837398.9012,840312.4594000002,837324.3941999999,840295.8110000002
2025-12-16 12:00:00+00:00,840295.811,841726.0528000008,836372.0279999997,836747.5915999997
2025-12-16 13:00:00+00:00,836747.5915999997,856133.8661999992,836329.1225999999,855618.9873999995
2025-12-16 14:00:00+00:00,855684.3173999999,858909.9639999996,852101.9293999999,858251.5767999997
2025-12-16 15:00:00+00:00,858252.5254,858642.1694000001,849936.4398000009,853005.7850000018
2025-12-16 16:00:00+00:00,853005.7850000018,853902.5468000001,851535.8226000008,853676.5946000005
2025-12-16 17:00:00+00:00,853676.5946,857288.4025999994,853656.5244,854521.0810000002
2025-12-16 18:00:00+00:00,854521.0810000002,863483.4894000001,854470.4137999999,859948.6328000007
2025-12-16 19:00:00+00:00,859947.4336000001,860637.7322000002,856201.9794000009,860184.5458000001
2025-12-16 20:00:00+00:00,860305.0442,862414.0242000006,859453.6234000004,860574.1155999994
2025-12-16 21:00:00+00:00,860575.7256,870583.4380000008,857788.6051999999,866241.3820000003
2025-12-16 22:00:00+00:00,866241.3820000003,866284.7824,859795.7544,859795.7618
2025-12-16 23:00:00+00:00,859937.2362,861036.1351999999,857625.6436000003,860571.5846000001
2025-12-17 00:00:00+00:00,860571.5924,860571.5924,852906.9175999998,853729.3672000001
2025-12-17 01:00:00+00:00,853729.3672,865999.7276000003,853701.6976000003,860380.0896000001
2025-12-17 02:00:00+00:00,860380.0896000001,864216.7261999997,857251.6137999995,862837.5699999998
2025-12-17 03:00:00+00:00,862896.4541999999,862896.4541999999,861855.9150000002,862147.2254
2025-12-17 04:00:00+00:00,862147.2254,862865.696,861206.4842,861656.3181999995
2025-12-17 05:00:00+00:00,861639.7949999999,864983.6367999997,860109.0051999998,861614.6728
2025-12-17 06:00:00+00:00,861646.6427999999,862314.316,861171.7915999999,862180.9407999999
2025-12-17 07:00:00+00:00,862199.572,863064.8468000003,859932.1471999997,860170.0129999996
2025-12-17 08:00:00+00:00,860330.2962000001,860472.5072000003,858473.1680000002,858540.3341999997
2025-12-17 09:00:00+00:00,858540.3341999997,860021.4192000002,856900.4558000003,859656.7356000004
2025-12-17 10:00:00+00:00,859656.7356000004,865207.2804,858470.7889999991,863641.2707999997
2025-12-17 11:00:00+00:00,863641.2707999997,864436.2295999996,862624.5978,864205.9878
2025-12-17 12:00:00+00:00,864200.884,864453.283,861844.8350000001,862605.8666000037
2025-12-17 13:00:00+00:00,862601.0027999999,870601.2509999991,860981.8658000001,870574.2459999974
2025-12-17 14:00:00+00:00,870574.2459999974,881986.4806000002,869543.972599999,870509.2784
2025-12-17 15:00:00+00:00,870708.4082000001,870762.8726,833897.9658,837019.9070000009
2025-12-17 16:00:00+00:00,837023.567,849176.440600001,834820.9403999994,845702.6452000005
2025-12-17 17:00:00+00:00,845702.6452000005,846271.8302000001,841258.6528,845287.1309999988
2025-12-17 18:00:00+00:00,845287.1309999988,845977.6562,831289.5693999998,833250.2274000008
2025-12-17 19:00:00+00:00,833250.2474,834059.6766,823605.9277999997,829398.1249999998
2025-12-17 20:00:00+00:00,829398.125,830090.7873999991,813339.4218000001,814037.1300000009
2025-12-17 21:00:00+00:00,814044.824600001,815911.7104,813654.4746000001,813809.0818000002
2025-12-17 22:00:00+00:00,813812.6304000001,818651.0661999999,813732.6102000001,816412.2441999995
2025-12-17 23:00:00+00:00,816412.2441999995,816573.4034,808336.9072000007,808336.9072000007
2025-12-18 00:00:00+00:00,808336.9072,808336.9072,805223.774,805519.2294000002
2025-12-18 01:00:00+00:00,805534.7825999999,807548.2676000001,804828.3365999998,807535.1910000009
2025-12-18 02:00:00+00:00,807536.1746,815400.0687999999,807113.3812,815142.8008000008
2025-12-18 03:00:00+00:00,815145.8954,815172.0181999999,811342.5609999999,813078.4970000001
2025-12-18 04:00:00+00:00,813013.3274,815011.8614000002,812739.7967999999,813917.0513999995
2025-12-18 05:00:00+00:00,813892.5323999999,817761.9445999998,813727.5696000002,817761.9445999998
2025-12-18 06:00:00+00:00,817861.5628,820556.4101999998,817861.5628,819866.1100000006
2025-12-18 07:00:00+00:00,819846.5075999999,821242.952,819207.2822,819795.2476000009
2025-12-18 08:00:00+00:00,819818.3796,837185.3549999997,818779.3671999999,834763.6185999996
2025-12-18 09:00:00+00:00,834806.4884,834935.8699999994,833993.9565999985,834648.4054
2025-12-18 10:00:00+00:00,834577.498,835849.6348000001,831739.058,835700.4353999996
2025-12-18 11:00:00+00:00,835697.0412,836667.9417999998,835214.9095999995,836667.9417999998
2025-12-18 12:00:00+00:00,836667.9417999998,844478.1309999998,836607.1105999999,844200.5754
2025-12-18 13:00:00+00:00,844184.4789999999,858986.4406000001,835437.0303999996,836142.7797999992
2025-12-18 14:00:00+00:00,836167.6436,843672.1773999993,832575.2701999992,839519.4328
2025-12-18 15:00:00+00:00,839519.4328,841407.0287999992,830086.6120000008,831072.2340000012
2025-12-18 16:00:00+00:00,831072.2340000012,836357.732800001,829211.2630000004,836357.5838000011
2025-12-18 17:00:00+00:00,836351.2758000001,838785.9479999985,818821.5890000003,819224.4796000011
2025-12-18 18:00:00+00:00,819224.4796,826410.7446000003,813148.9806,813241.8686000002
2025-12-18 19:00:00+00:00,813241.8686000002,816000.6154000001,804679.6225999998,804710.2827999997
2025-12-18 20:00:00+00:00,804709.9625999997,811962.6658000002,804484.4889999998,811762.4227999998
2025-12-18 21:00:00+00:00,811756.1834,830180.4541999995,808104.3113999999,821731.9577999996
2025-12-18 22:00:00+00:00,821731.0713999997,821731.3308000001,804840.1259999992,804864.9641999992
2025-12-18 23:00:00+00:00,804890.2309999999,805615.8253999996,803822.9137999999,805320.3785999996
2025-12-19 00:00:00+00:00,805320.3786,805320.3786,800218.1269999995,801492.1421999997
2025-12-19 01:00:00+00:00,801492.152,802983.6307999998,799870.1519999997,801053.1219999999
2025-12-19 02:00:00+00:00,801053.1219999999,803355.3693999999,800864.7482,803040.1276000001
2025-12-19 03:00:00+00:00,803040.1276000001,807484.0310000001,801378.0362000001,801811.8174000002
2025-12-19 04:00:00+00:00,801798.1532000002,804555.1807999999,797301.9865999997,797543.1274000002
2025-12-19 05:00:00+00:00,797543.1274,805892.4863999999,795990.0758000002,805739.3617999994
2025-12-19 06:00:00+00:00,805742.5901999994,807764.2576000006,805233.1434,807764.2576000006
2025-12-19 07:00:00+00:00,807764.2576000006,809801.1372000016,799369.5773999996,801464.0896000004
2025-12-19 08:00:00+00:00,801464.0388000004,814984.6842000008,801331.8576000001,812294.6952000007
2025-12-19 09:00:00+00:00,812294.6952000007,814259.3546000012,811314.8534000003,812639.9444000002
2025-12-19 10:00:00+00:00,812631.5018000001,814620.4158000009,812401.283,814620.4158000009
2025-12-19 11:00:00+00:00,814620.4158000009,826074.212200001,814620.4158000009,826072.932600001
2025-12-19 12:00:00+00:00,826071.2688,828706.8528000005,823122.819400001,823122.919400001
2025-12-19 13:00:00+00:00,823122.919400001,824837.9844000001,822276.3868,823273.2592
2025-12-19 14:00:00+00:00,823293.9491999999,832918.3304000008,822963.8714,830718.3868000004
2025-12-19 15:00:00+00:00,830718.3868000004,833733.7106,824077.0676000002,825898.5095999996
2025-12-19 16:00:00+00:00,825898.5601999996,826889.9728,821827.0184000001,824165.4444000003
2025-12-19 17:00:00+00:00,825910.9858,866223.8947999997,825910.9858,864483.8751999997
2025-12-19 18:00:00+00:00,864470.5884,866379.0032,851903.3771999993,852197.1309999995
2025-12-19 19:00:00+00:00,852195.4525999995,856253.7782000003,852169.7553999993,855519.3572000006
2025-12-19 20:00:00+00:00,855521.8116,857599.0352000004,855200.6496,857120.8370000004
2025-12-19 21:00:00+00:00,857119.8770000004,858040.8198,856172.4226000002,856172.9806000001
2025-12-19 22:00:00+00:00,856190.8946,858523.6062000002,852406.607,852853.2472000003
2025-12-19 23:00:00+00:00,852853.3154,852956.6324000002,842993.5190000004,842993.5190000004
2025-12-20 00:00:00+00:00,842982.2359999999,843497.5216000006,837507.0560000003,837574.736800001
2025-12-20 01:00:00+00:00,837573.0192,837580.5416,836973.1764000002,837430.5056000001
2025-12-20 02:00:00+00:00,837431.4654,839003.9246000004,837415.1303999999,838685.9436000002
2025-12-20 03:00:00+00:00,838685.9436,844761.3284,838671.0042,844249.5209999998
2025-12-20 04:00:00+00:00,844249.5333999998,844386.7382,843368.1599999995,844252.8327999999
2025-12-20 05:00:00+00:00,844252.8327999999,845245.6224,844223.3600000001,844473.1498000001
2025-12-20 06:00:00+00:00,844443.6114,844450.486,843813.3998,844240.0921999998
2025-12-20 07:00:00+00:00,844244.836,844536.2679999997,843785.5673999994,843786.1443999992
2025-12-20 08:00:00+00:00,843785.1316,846439.5576000001,843670.2109999997,846337.34
2025-12-20 09:00:00+00:00,846334.9608,848544.1183999997,846194.7775999997,848544.1183999997
2025-12-20 10:00:00+00:00,848593.5566,849352.2168000062,848088.8106000004,849281.4176
2025-12-20 11:00:00+00:00,849275.3656,849550.0321999998,847981.2312,848094.3977999999
2025-12-20 12:00:00+00:00,848094.0928,848522.5853999995,847464.8835999992,848393.9806000004
2025-12-20 13:00:00+00:00,848393.9806000004,848648.8834000003,845684.2164000003,845685.7967999997
2025-12-20 14:00:00+00:00,845685.7968,845784.8769999997,844176.8371999998,845326.7357999993
2025-12-20 15:00:00+00:00,845326.7358,845925.0512000006,843519.6624,845696.6609999997
2025-12-20 16:00:00+00:00,845679.2548,847322.5104000003,845101.1848000002,845267.5950000001
2025-12-20 17:00:00+00:00,845267.6084000001,845643.1946,844881.2455999998,844891.7899999995
2025-12-20 18:00:00+00:00,844891.1674,844926.5729999997,843572.1108,843573.1263999997
2025-12-20 19:00:00+00:00,843616.6098,846466.5260000001,843448.5304,846442.7860000001
2025-12-20 20:00:00+00:00,846442.7860000001,846442.7860000001,846171.1194000002,846201.4230000001
2025-12-20 21:00:00+00:00,846199.3788,846869.9390000001,845859.6153999997,846073.1601999996
2025-12-20 22:00:00+00:00,846073.1602,847122.063,845837.6228000004,846165.8038000002
2025-12-20 23:00:00+00:00,846160.1258000002,846236.795,843367.9572000001,843399.8844000001
2025-12-21 00:00:00+00:00,843399.8844,844089.5126000002,843399.8844,844089.5126000002
2025-12-21 01:00:00+00:00,844119.2088,846184.6285999998,844011.7666000004,845845.2850000001
2025-12-21 02:00:00+00:00,845844.9160000002,845846.8907999999,845284.2891999998,845608.0155999998
2025-12-21 03:00:00+00:00,845678.4888,845818.1304,845245.4960000003,845660.5848000002
2025-12-21 04:00:00+00:00,845660.5848000002,845741.5054000011,845289.0606000003,845718.1970000003
2025-12-21 05:00:00+00:00,845718.5742000003,846435.1700000002,845395.8794000002,846290.6270000001
2025-12-21 06:00:00+00:00,846334.538,846791.8808,846313.0778,846788.9968000001
2025-12-21 07:00:00+00:00,846790.1396,846869.6767999999,846531.1767999997,846559.7356
2025-12-21 08:00:00+00:00,846559.7356,848549.5986000003,844764.8398,844977.1334
2025-12-21 09:00:00+00:00,844988.4890000001,845133.7048000003,843010.3578,843952.6129999999
2025-12-21 10:00:00+00:00,843949.7096,849738.1934,843919.9119999999,848717.5496000005
2025-12-21 11:00:00+00:00,848717.483,848952.8268000006,848239.4870000001,848244.1290000003
2025-12-21 12:00:00+00:00,848239.5676000001,849066.9492000001,847407.1110000006,848445.5574000004
2025-12-21 13:00:00+00:00,848515.1367999999,848541.6289999997,842708.4873999992,846363.8077999997
2025-12-21 14:00:00+00:00,846363.8077999997,848678.9522000004,844384.7010000001,848671.4834000006
2025-12-21 15:00:00+00:00,848681.5844,848960.0528000006,845940.8215999999,845987.8236000005
2025-12-21 16:00:00+00:00,845987.6146000001,850764.7096000004,844716.0266000003,850124.4342000004
2025-12-21 17:00:00+00:00,850124.6288000004,855093.0622000003,850122.6063999999,854767.2408
2025-12-21 18:00:00+00:00,854768.3242,856245.4324,854753.1797999999,856033.9689999999
2025-12-21 19:00:00+00:00,856035.4139999999,856391.3708000001,852966.1538,853261.9304
2025-12-21 20:00:00+00:00,853244.9302000001,853971.5695999998,850213.0862000001,850215.0928
2025-12-21 21:00:00+00:00,850215.0928,850242.0857999999,848681.8853999996,848870.1231999997
2025-12-21 22:00:00+00:00,848870.0456000001,852470.6271999989,848789.4144000001,851006.6327999999
2025-12-21 23:00:00+00:00,851006.6327999999,858850.3158,850196.1155999999,850196.2065999999
2025-12-22 00:00:00+00:00,850195.8828,857918.3034,850120.969,853138.3044000004
2025-12-22 01:00:00+00:00,853006.2026,857265.9368,852037.6443999987,853072.5097999998
2025-12-22 02:00:00+00:00,853076.4034,855908.8628,851373.1368,855422.3176000001
2025-12-22 03:00:00+00:00,855416.721,863325.3294,851636.2292000001,862836.9099999998
2025-12-22 04:00:00+00:00,862836.8411999998,864363.3019999998,860999.5014000001,863119.4721999994
2025-12-22 05:00:00+00:00,863088.9866,863997.5312,855762.0171999998,855762.0931999999
2025-12-22 06:00:00+00:00,855762.0932,861098.2112000003,855418.5200000001,861052.8010000002
2025-12-22 07:00:00+00:00,861052.8010000002,861919.3268,859004.3130000003,859558.8359999998
2025-12-22 08:00:00+00:00,859593.3792000001,868259.3286,858332.2747999997,868241.684
2025-12-22 09:00:00+00:00,868223.8262,872213.0472000008,868223.6085999999,871797.0816
2025-12-22 10:00:00+00:00,871286.6956,872703.3184000001,869974.0222,869974.0222
2025-12-22 11:00:00+00:00,869974.0222,871699.6478000002,867538.2461999999,871587.5200000003
2025-12-22 12:00:00+00:00,871589.9074,872883.7909999993,869567.3401999997,870883.1920000002
2025-12-22 13:00:00+00:00,870882.3278000001,880561.5894000002,870874.7918000001,880505.3702000002
2025-12-22 14:00:00+00:00,880487.5644,888472.0610000006,880487.5644,882866.8104000001
2025-12-22 15:00:00+00:00,882866.8104,885075.6186000002,874328.8589999999,877590.0265999984
2025-12-22 16:00:00+00:00,877586.951,880614.5624000003,875727.9456000007,880136.581
2025-12-22 17:00:00+00:00,880176.6631999998,882061.0412000002,874250.7594000008,882060.9594000002
2025-12-22 18:00:00+00:00,882060.9594,882071.0783999999,872646.8720000006,873976.9742000004
2025-12-22 19:00:00+00:00,873991.8154,880936.2665999996,873979.1941999999,877523.8947999967
2025-12-22 20:00:00+00:00,877523.8947999967,880404.9253999997,876133.2572,880404.9253999997
2025-12-22 21:00:00+00:00,880546.4945999999,880773.6685999999,877071.0906000001,878062.4122000001
2025-12-22 22:00:00+00:00,878102.6544,880186.6686000008,874485.2713999999,875093.6949999997
2025-12-22 23:00:00+00:00,875113.8364,880086.0957999997,873971.7806,879527.4588000001
2025-12-23 00:00:00+00:00,879526.7928,882020.8496000007,875968.9908000015,878813.6581999995
2025-12-23 01:00:00+00:00,878813.6581999995,881251.6044000002,875630.5015999994,875785.5765999998
2025-12-23 02:00:00+00:00,875785.5765999998,877081.0009999999,866735.2783999995,868358.6418000002
2025-12-23 03:00:00+00:00,867956.7696000001,868775.6598000004,866416.8152000001,867289.7087999999
2025-12-23 04:00:00+00:00,867297.6542,868167.1510000001,866863.4144000001,868166.8272000003
2025-12-23 05:00:00+00:00,868191.2682,873284.2289999999,868191.2682,871206.1185999999
2025-12-23 06:00:00+00:00,871206.7342,882407.5177999999,871206.7342,882407.5177999999
2025-12-23 07:00:00+00:00,882569.7533999999,884645.6954000002,882569.7533999999,882942.8735999998
2025-12-23 08:00:00+00:00,882942.8736,883421.5887999997,882942.4364,883421.5887999997
2025-12-23 09:00:00+00:00,883419.0742,883419.0742,881136.123,883155.6476000006
2025-12-23 10:00:00+00:00,883155.6476000006,883155.6476000006,881526.2570000002,881592.53
2025-12-23 11:00:00+00:00,881576.3238,887143.0104,881542.1686,887086.1478000002
2025-12-23 12:00:00+00:00,887086.1576000002,888048.0289999999,885590.2724000011,887919.9761999996
2025-12-23 13:00:00+00:00,887913.4618,887923.9589999999,880044.223,884900.6677999991
2025-12-23 14:00:00+00:00,884887.647,897577.0084000007,884756.9719999998,892298.4824000004
2025-12-23 15:00:00+00:00,892298.4824,900723.5697999994,891775.2190000002,900453.5595999995
2025-12-23 16:00:00+00:00,900453.5596,906694.3967999994,895387.407999999,906694.3967999994
2025-12-23 17:00:00+00:00,906694.3968,906853.6721999997,891154.0943999997,894425.6832000006
2025-12-23 18:00:00+00:00,894425.6832000006,899757.4784000006,891372.467,891465.8798000005
2025-12-23 19:00:00+00:00,891465.8798,891998.2639999999,889868.1838000001,891756.4323999999
2025-12-23 20:00:00+00:00,891756.4324,893230.9863999999,886735.9013999995,892119.7982000005
2025-12-23 21:00:00+00:00,892120.9292,893507.5652000005,890421.3764000001,892628.5940000005
2025-12-23 22:00:00+00:00,892628.594,892846.0616000001,881658.8264,881659.6082
2025-12-23 23:00:00+00:00,881521.4526000001,881548.6976000001,876513.4228000005,878575.3022000003
2025-12-24 00:00:00+00:00,878575.2422,880463.5774000003,878014.0202000005,879347.3858000005
2025-12-24 01:00:00+00:00,879344.9702000006,881574.1428000003,875540.9286000001,876073.1502
2025-12-24 02:00:00+00:00,876073.1502,877537.9536000002,874441.7150000002,876757.4783999998
2025-12-24 03:00:00+00:00,876757.5124,880055.9794,875733.0530000005,878316.3857999997
2025-12-24 04:00:00+00:00,878316.3857999997,880644.8065999994,878291.8668000001,880530.2607999996
2025-12-24 05:00:00+00:00,880526.8714000001,880870.2488000003,875269.7796000006,876281.3486000001
2025-12-24 06:00:00+00:00,876281.391,880650.8098000002,876219.3841999995,880034.3670000003
2025-12-24 07:00:00+00:00,880034.427,880034.427,876770.1843999999,876777.7768
2025-12-24 08:00:00+00:00,876780.7988,879064.5434000001,876664.5594000004,878978.0899999997
2025-12-24 09:00:00+00:00,878978.09,879945.7278000001,877193.1737999999,877231.0817999996
2025-12-24 10:00:00+00:00,877258.6717999994,879100.5711999998,875322.9153999999,875700.423
2025-12-24 11:00:00+00:00,875700.423,879773.9744000004,875451.6315999997,879773.9744000004
2025-12-24 12:00:00+00:00,879773.9744000004,886056.9074000001,878152.9324,885267.6577999998
2025-12-24 13:00:00+00:00,885267.5902,887721.9195999999,883929.2287999999,887665.9735999998
2025-12-24 14:00:00+00:00,887665.9736,895241.559399999,873651.5515999999,876683.1670000002
2025-12-24 15:00:00+00:00,876685.3670000002,879868.0553999996,874266.6386,875571.1938000001
2025-12-24 16:00:00+00:00,875571.1938000001,888455.4082000005,875175.6184000003,888453.4310000006
2025-12-24 17:00:00+00:00,888453.4310000006,888891.9858000007,875283.9707999999,879533.6461999998
2025-12-24 18:00:00+00:00,879503.3448,879503.3448,878455.3681999999,878537.687
2025-12-24 19:00:00+00:00,878537.687,878842.7328,877576.8362000003,878492.7501999999
2025-12-24 20:00:00+00:00,878492.7501999999,880165.0521999999,873499.8977999999,873520.7641999999
2025-12-24 21:00:00+00:00,873506.8966,888354.4242000001,873506.7936,882416.4188
2025-12-24 22:00:00+00:00,882416.4188,884315.5759999993,882024.256,884315.5759999993
2025-12-24 23:00:00+00:00,884315.5759999993,886513.3911999996,884315.2613999998,885903.5242000006
2025-12-25 00:00:00+00:00,885903.5242000006,885949.1919999999,885321.9798000001,885397.3176000003
2025-12-25 01:00:00+00:00,885397.3176000003,885771.9466000001,885126.9800000001,885761.2260000003
2025-12-25 02:00:00+00:00,885761.2260000003,886863.1088000004,885209.2969999999,886857.4998000003
2025-12-25 03:00:00+00:00,886857.4998,886880.3800000004,886332.4962,886352.8342
2025-12-25 04:00:00+00:00,886348.6481999999,886687.5116,886347.4541999999,886660.9686000001
2025-12-25 05:00:00+00:00,886670.7794,887276.0492,886639.6523999999,886970.732
2025-12-25 06:00:00+00:00,886959.7054,888901.4969999999,886958.4443999999,888900.0157999998
2025-12-25 07:00:00+00:00,888900.0157999998,889022.5790000001,888860.8453999998,888912.2208
2025-12-25 08:00:00+00:00,888912.2358,889456.8268,884701.4143999999,886874.0534
2025-12-25 09:00:00+00:00,886904.2142,888744.4754000001,886855.5222000005,888609.3409999998
2025-12-25 10:00:00+00:00,888605.963,891128.8044000001,888600.5764,891126.0362000001
2025-12-25 11:00:00+00:00,891129.9756,891130.1087999999,889280.6483999998,889295.0892
2025-12-25 12:00:00+00:00,889315.2048000001,890381.1888000001,889279.0768,890170.2319999997
2025-12-25 13:00:00+00:00,890170.2119999997,891536.4813999998,889028.6732000002,891508.0676000001
2025-12-25 14:00:00+00:00,891508.0676000001,895033.3503999999,891169.4863999998,894858.3294
2025-12-25 15:00:00+00:00,894858.3294,902801.4256000002,889674.4160000002,891244.1336000002
2025-12-25 16:00:00+00:00,891244.1336000002,893074.2144000003,888952.192,893074.2144000003
2025-12-25 17:00:00+00:00,893074.3342000003,897239.2943999999,893074.3342000003,897238.1134
2025-12-25 18:00:00+00:00,897238.233,898273.9832,893175.7352000001,893187.9760000001
2025-12-25 19:00:00+00:00,893187.976,893737.796,890744.2224000014,893734.6551999999
2025-12-25 20:00:00+00:00,893734.6551999999,894094.2141999998,891412.6149999996,892363.3972000002
2025-12-25 21:00:00+00:00,892384.4276,895769.1450000005,892383.3904,895764.0823999998
2025-12-25 22:00:00+00:00,895764.0823999998,896001.5664,879441.3360000004,883201.7624000005
2025-12-25 23:00:00+00:00,883199.1304000001,886859.4090000001,880702.1284000002,886799.1610000001
2025-12-26 00:00:00+00:00,886770.5222,889424.2005999997,886265.5541999999,889421.2265999997
2025-12-26 01:00:00+00:00,889421.2266,900601.0420000001,889315.9566000003,900462.9456000013
2025-12-26 02:00:00+00:00,900462.9256000012,910613.1538000004,856918.5710000001,861623.4223999999
2025-12-26 03:00:00+00:00,861586.2803999998,862126.3619999991,850410.6067999998,850410.6067999998
2025-12-26 04:00:00+00:00,850410.6067999998,855018.6490000003,846048.2650000002,854988.1396000002
2025-12-26 05:00:00+00:00,854979.9198,854984.6490000002,850055.1781999997,851172.0474000002
2025-12-26 06:00:00+00:00,851224.1912000001,853415.1579999997,842865.8929999998,853355.8529999997
2025-12-26 07:00:00+00:00,853355.853,853355.853,850936.7170000003,851897.5022000005
2025-12-26 08:00:00+00:00,851897.3744000004,854901.7994,851897.3744000004,854689.8130000002
2025-12-26 09:00:00+00:00,854689.8130000002,854693.2568,852396.0690000004,852926.9618000009
2025-12-26 10:00:00+00:00,852926.9618000009,852998.0076000005,852149.7738000001,852274.1860000006
2025-12-26 11:00:00+00:00,852274.186,852345.0118000002,851658.6229999998,851674.0644
2025-12-26 12:00:00+00:00,851702.5878,852376.1782000004,851676.1478,852179.9984000006
2025-12-26 13:00:00+00:00,852140.01,852210.2588000003,848794.6980000001,848867.9744000001
2025-12-26 14:00:00+00:00,848874.438,864297.9963999994,841253.5459999997,864296.2459999993
2025-12-26 15:00:00+00:00,864312.1373999993,878290.6068000001,860490.3962000008,878101.2972
2025-12-26 16:00:00+00:00,878100.6814,878428.6052000003,866818.218800001,866818.510800001
2025-12-26 17:00:00+00:00,866826.3406000001,878375.7326000006,866803.0214,878375.7326000006
2025-12-26 18:00:00+00:00,878372.9040000006,886339.7496,878265.8502000003,886187.5480000001
2025-12-26 19:00:00+00:00,886187.548,887683.5015999998,886038.2109999999,887675.5673999998
2025-12-26 20:00:00+00:00,887675.5673999998,888405.1932000002,886978.4212,887027.9172
2025-12-26 21:00:00+00:00,887028.2734000001,889451.0018,885783.9056000004,885783.9056000004
2025-12-26 22:00:00+00:00,885783.9828000001,886574.0623999999,883024.9842000001,883024.9842000001
2025-12-26 23:00:00+00:00,882950.9723999999,882974.6991999998,880929.4310000003,881674.0946000001
2025-12-27 00:00:00+00:00,881678.7768,883667.9034,881660.4982000003,883224.2048000001
2025-12-27 01:00:00+00:00,883224.2048000001,883446.848,882675.1919999998,883275.1961999999
2025-12-27 02:00:00+00:00,883276.4824,883332.3420000001,882139.7652,882292.8663999997
2025-12-27 03:00:00+00:00,882292.8663999997,882370.697,881628.8624000001,881981.2124000005
2025-12-27 04:00:00+00:00,881985.0412,883258.9314000001,881711.8853999997,883257.5356000002
2025-12-27 05:00:00+00:00,883257.5356000002,883330.9442000001,882399.809,882458.0124
2025-12-27 06:00:00+00:00,882458.0124,882462.8652,880669.2874000001,881161.2404000001
2025-12-27 07:00:00+00:00,881161.9830000001,881261.6654000002,880654.0645999998,880689.7085999998
2025-12-27 08:00:00+00:00,880691.1838000001,880691.7018000002,878693.4101999999,878802.4545999999
2025-12-27 09:00:00+00:00,878802.4410000001,879220.0917999998,870692.6425999992,870692.6425999992
2025-12-27 10:00:00+00:00,870679.2312,870679.2312,865400.9197999999,865401.9311999999
2025-12-27 11:00:00+00:00,865295.9471999999,865296.032,864268.9783999999,864719.9814
2025-12-27 12:00:00+00:00,864590.3554,865278.1161999999,863875.1756000001,863907.4164000002
2025-12-27 13:00:00+00:00,863907.4164,863907.4164,862513.9544000004,862590.3382000003
2025-12-27 14:00:00+00:00,862596.6804,863202.8679999999,862321.5732,862522.0188000005
2025-12-27 15:00:00+00:00,862522.0188000005,862561.4004000003,862095.6894000003,862095.8508000002
2025-12-27 16:00:00+00:00,862095.8508000002,862467.7332,861360.4922000006,861511.7058000003
2025-12-27 17:00:00+00:00,861507.9574000001,861509.9082000001,860568.5014000004,860903.1039999995
2025-12-27 18:00:00+00:00,860903.104,861072.2622000003,860212.9208,860321.7210000001
2025-12-27 19:00:00+00:00,860321.7210000001,861054.377,860294.6534000001,860999.5158000002
2025-12-27 20:00:00+00:00,860999.5158000002,861247.9856000001,860756.5991999999,861171.4102
2025-12-27 21:00:00+00:00,861171.4102,861286.0159999997,859435.9667999999,859741.5581999999
2025-12-27 22:00:00+00:00,859690.2518,859702.2434,848509.1255999999,856375.3111999992
2025-12-27 23:00:00+00:00,856375.3111999992,858652.3648000001,853667.2472000001,858652.2782000002
2025-12-28 00:00:00+00:00,858650.0998000002,859991.2646,858100.6836000007,859042.5781999996
2025-12-28 01:00:00+00:00,859042.5782,859042.6178,857468.9736,857582.941
2025-12-28 02:00:00+00:00,857582.9608,857777.3060000003,856424.4450000005,856424.4450000005
2025-12-28 03:00:00+00:00,856424.205,856426.9666,851990.612800001,852198.8616000009
2025-12-28 04:00:00+00:00,852192.7616000009,853285.3052000002,851135.5790000015,852166.9078000005
2025-12-28 05:00:00+00:00,852166.9078000005,852167.9450000001,839684.0638,839787.072400001
2025-12-28 06:00:00+00:00,839792.0284,840325.9210000001,838922.8542000008,840318.2288
2025-12-28 07:00:00+00:00,840313.057,841726.0626000001,840271.5340000001,841097.8672000001
